class,section,head,head_name,pos,term
CLASS VI,SECTION V.,#1000.,Temple,verb,dimness N
CLASS VI,SECTION V.,#1000.,Temple,verb,morning N
CLASS VI,SECTION V.,#1000.,Temple,verb,twill: crossing N
CLASS VI,SECTION V.,#1000.,Temple,verb,crossing V
CLASS VI,SECTION V.,#1000.,Temple,verb,convolution V
CLASS VI,SECTION V.,#1000.,Temple,verb,fold V
CLASS VI,SECTION V.,#1000.,Temple,verb,twin screws: propulsion N
CLASS VI,SECTION V.,#1000.,Temple,verb,twin: similarity Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,duplication Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,similarity N
CLASS VI,SECTION V.,#1000.,Temple,verb,duality Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,accompaniment Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,twine round: circumjacence V
CLASS VI,SECTION V.,#1000.,Temple,verb,junction V
CLASS VI,SECTION V.,#1000.,Temple,verb,coherence V
CLASS VI,SECTION V.,#1000.,Temple,verb,twine: filament N
CLASS VI,SECTION V.,#1000.,Temple,verb,crossing V
CLASS VI,SECTION V.,#1000.,Temple,verb,convolution V
CLASS VI,SECTION V.,#1000.,Temple,verb,twinge of conscience: penitence N
CLASS VI,SECTION V.,#1000.,Temple,verb,unwillingness N
CLASS VI,SECTION V.,#1000.,Temple,verb,twinge: physical pain N
CLASS VI,SECTION V.,#1000.,Temple,verb,physical pain V
CLASS VI,SECTION V.,#1000.,Temple,verb,twinkle: instantaneity V
CLASS VI,SECTION V.,#1000.,Temple,verb,light V
CLASS VI,SECTION V.,#1000.,Temple,verb,dimness V
CLASS VI,SECTION V.,#1000.,Temple,verb,twinkling: instantaneity N
CLASS VI,SECTION V.,#1000.,Temple,verb,twins: duality N
CLASS VI,SECTION V.,#1000.,Temple,verb,twire: agitation V
CLASS VI,SECTION V.,#1000.,Temple,verb,twirl: convolution N
CLASS VI,SECTION V.,#1000.,Temple,verb,convolution V
CLASS VI,SECTION V.,#1000.,Temple,verb,circuition V
CLASS VI,SECTION V.,#1000.,Temple,verb,rotation V
CLASS VI,SECTION V.,#1000.,Temple,verb,twist in the wind: punishment V
CLASS VI,SECTION V.,#1000.,Temple,verb,twist: misjudgment V
CLASS VI,SECTION V.,#1000.,Temple,verb,desire N
CLASS VI,SECTION V.,#1000.,Temple,verb,amusement N
CLASS VI,SECTION V.,#1000.,Temple,verb,insanity N
CLASS VI,SECTION V.,#1000.,Temple,verb,misjudgment N
CLASS VI,SECTION V.,#1000.,Temple,verb,circuition V
CLASS VI,SECTION V.,#1000.,Temple,verb,deviation V
CLASS VI,SECTION V.,#1000.,Temple,verb,convolution N
CLASS VI,SECTION V.,#1000.,Temple,verb,distortion V
CLASS VI,SECTION V.,#1000.,Temple,verb,junction V
CLASS VI,SECTION V.,#1000.,Temple,verb,distortion N
CLASS VI,SECTION V.,#1000.,Temple,verb,crossing V
CLASS VI,SECTION V.,#1000.,Temple,verb,obliquity N
CLASS VI,SECTION V.,#1000.,Temple,verb,filament N
CLASS VI,SECTION V.,#1000.,Temple,verb,convolution V
CLASS VI,SECTION V.,#1000.,Temple,verb,imperfection N
CLASS VI,SECTION V.,#1000.,Temple,verb,twisted: convolution Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,twit: accusation V
CLASS VI,SECTION V.,#1000.,Temple,verb,disapprobation V
CLASS VI,SECTION V.,#1000.,Temple,verb,ridicule V
CLASS VI,SECTION V.,#1000.,Temple,verb,disrespect V
CLASS VI,SECTION V.,#1000.,Temple,verb,twitch of conscience: penitence N
CLASS VI,SECTION V.,#1000.,Temple,verb,twitch: traction V
CLASS VI,SECTION V.,#1000.,Temple,verb,physical pain N
CLASS VI,SECTION V.,#1000.,Temple,verb,physical pain V
CLASS VI,SECTION V.,#1000.,Temple,verb,twitter: musician V
CLASS VI,SECTION V.,#1000.,Temple,verb,feeling N
CLASS VI,SECTION V.,#1000.,Temple,verb,feeling V
CLASS VI,SECTION V.,#1000.,Temple,verb,agitation N
CLASS VI,SECTION V.,#1000.,Temple,verb,agitation V
CLASS VI,SECTION V.,#1000.,Temple,verb,ululation V
CLASS VI,SECTION V.,#1000.,Temple,verb,twixt: interposition Adv
CLASS VI,SECTION V.,#1000.,Temple,verb,two bits: money N
CLASS VI,SECTION V.,#1000.,Temple,verb,two dozen: five
CLASS VI,SECTION V.,#1000.,Temple,verb,&c N
CLASS VI,SECTION V.,#1000.,Temple,verb,two extremes: changeableness V
CLASS VI,SECTION V.,#1000.,Temple,verb,two of a trade: opposition N
CLASS VI,SECTION V.,#1000.,Temple,verb,two or three: plurality N
CLASS VI,SECTION V.,#1000.,Temple,verb,two pair: amusement N
CLASS VI,SECTION V.,#1000.,Temple,verb,two score: five
CLASS VI,SECTION V.,#1000.,Temple,verb,&c N
CLASS VI,SECTION V.,#1000.,Temple,verb,two strings to one's bow: means N
CLASS VI,SECTION V.,#1000.,Temple,verb,two: duality N
CLASS VI,SECTION V.,#1000.,Temple,verb,duality Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,two-dollar bill: money N
CLASS VI,SECTION V.,#1000.,Temple,verb,two-door sedan: vehicle N
CLASS VI,SECTION V.,#1000.,Temple,verb,two-edged: sharpness Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,twofold: duplication Adv
CLASS VI,SECTION V.,#1000.,Temple,verb,duplication Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,two-pan balance: gravity N
CLASS VI,SECTION V.,#1000.,Temple,verb,twopennyhalfpenny: unimportance Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,two-sided: duplication Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,two-way radio: hearing N
CLASS VI,SECTION V.,#1000.,Temple,verb,two-wheeler: vehicle N
CLASS VI,SECTION V.,#1000.,Temple,verb,tycoon: master N
CLASS VI,SECTION V.,#1000.,Temple,verb,tyg: receptacle N
CLASS VI,SECTION V.,#1000.,Temple,verb,tyke: commonality N
CLASS VI,SECTION V.,#1000.,Temple,verb,tymbal: musical instruments N
CLASS VI,SECTION V.,#1000.,Temple,verb,tympani: musical instruments N
CLASS VI,SECTION V.,#1000.,Temple,verb,tympanic membrane: hearing N
CLASS VI,SECTION V.,#1000.,Temple,verb,tympanum: summit N
CLASS VI,SECTION V.,#1000.,Temple,verb,hearing N
CLASS VI,SECTION V.,#1000.,Temple,verb,tympany: expansion N
CLASS VI,SECTION V.,#1000.,Temple,verb,type printing: engraving N
CLASS VI,SECTION V.,#1000.,Temple,verb,type: metaphor N
CLASS VI,SECTION V.,#1000.,Temple,verb,printing N
CLASS VI,SECTION V.,#1000.,Temple,verb,letter N
CLASS VI,SECTION V.,#1000.,Temple,verb,indication N
CLASS VI,SECTION V.,#1000.,Temple,verb,form N
CLASS VI,SECTION V.,#1000.,Temple,verb,class N
CLASS VI,SECTION V.,#1000.,Temple,verb,prototype N
CLASS VI,SECTION V.,#1000.,Temple,verb,intrinsicality N
CLASS VI,SECTION V.,#1000.,Temple,verb,similarity N
CLASS VI,SECTION V.,#1000.,Temple,verb,prediction N
CLASS VI,SECTION V.,#1000.,Temple,verb,type-printing: printing N
CLASS VI,SECTION V.,#1000.,Temple,verb,typewriter: writing N
CLASS VI,SECTION V.,#1000.,Temple,verb,typewriting: writing N
CLASS VI,SECTION V.,#1000.,Temple,verb,typhoon: river N
CLASS VI,SECTION V.,#1000.,Temple,verb,wind N
CLASS VI,SECTION V.,#1000.,Temple,verb,typical: indication Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,expectance Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,conformity Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,speciality Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,metaphor Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,typically: habit Adv
CLASS VI,SECTION V.,#1000.,Temple,verb,typify: prediction V
CLASS VI,SECTION V.,#1000.,Temple,verb,indication V
CLASS VI,SECTION V.,#1000.,Temple,verb,typist: writing N
CLASS VI,SECTION V.,#1000.,Temple,verb,typographical: printing Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,typography: printing N
CLASS VI,SECTION V.,#1000.,Temple,verb,tyrannical: severity Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,tyrannize: severity V
CLASS VI,SECTION V.,#1000.,Temple,verb,tyranny: severity N
CLASS VI,SECTION V.,#1000.,Temple,verb,insolence N
CLASS VI,SECTION V.,#1000.,Temple,verb,tyrant: severity N
CLASS VI,SECTION V.,#1000.,Temple,verb,master N
CLASS VI,SECTION V.,#1000.,Temple,verb,evil N
CLASS VI,SECTION V.,#1000.,Temple,verb,tyro: learner N
CLASS VI,SECTION V.,#1000.,Temple,verb,ignoramus N. &nbsp U U2 plane: warning N
CLASS VI,SECTION V.,#1000.,Temple,verb,uberous: productiveness Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,uberty: productiveness N
CLASS VI,SECTION V.,#1000.,Temple,verb,ubiety: presence N
CLASS VI,SECTION V.,#1000.,Temple,verb,ubiquitarian: heterodoxy N
CLASS VI,SECTION V.,#1000.,Temple,verb,ubiquitariness: presence N
CLASS VI,SECTION V.,#1000.,Temple,verb,ubiquitary: presence Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,ubiquitous: presence Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,ubiquity: space N
CLASS VI,SECTION V.,#1000.,Temple,verb,presence N
CLASS VI,SECTION V.,#1000.,Temple,verb,U-clamp: connection N
CLASS VI,SECTION V.,#1000.,Temple,verb,udder: receptacle N
CLASS VI,SECTION V.,#1000.,Temple,verb,udometer: measurement N
CLASS VI,SECTION V.,#1000.,Temple,verb,ugh!: dislike Int
CLASS VI,SECTION V.,#1000.,Temple,verb,ugliness: distortion N
CLASS VI,SECTION V.,#1000.,Temple,verb,ugliness N
CLASS VI,SECTION V.,#1000.,Temple,verb,ugly as a dead monkey: ugliness Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,ugly as a scarecrow: ugliness Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,ugly as a toad: ugliness Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,ugly as sin: ugliness Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,ugly customer: evil N
CLASS VI,SECTION V.,#1000.,Temple,verb,bad man N
CLASS VI,SECTION V.,#1000.,Temple,verb,pitfall N
CLASS VI,SECTION V.,#1000.,Temple,verb,ugly duckling: good man N
CLASS VI,SECTION V.,#1000.,Temple,verb,ugly weather: wind N
CLASS VI,SECTION V.,#1000.,Temple,verb,ugly: ugliness Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,uhlan: combatant N
CLASS VI,SECTION V.,#1000.,Temple,verb,ukase: command N
CLASS VI,SECTION V.,#1000.,Temple,verb,ulcer: disease N
CLASS VI,SECTION V.,#1000.,Temple,verb,painfulness N
CLASS VI,SECTION V.,#1000.,Temple,verb,ulcerate: deterioration Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,ulema: clergy N
CLASS VI,SECTION V.,#1000.,Temple,verb,judge N
CLASS VI,SECTION V.,#1000.,Temple,verb,uliginous: semiliquidity Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,ullage: contents N
CLASS VI,SECTION V.,#1000.,Temple,verb,ullalulla: lamentation N
CLASS VI,SECTION V.,#1000.,Temple,verb,ulster: clothing N
CLASS VI,SECTION V.,#1000.,Temple,verb,ulterior: futurity Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,distance Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,extraneousness Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,ultimate: end Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,ultimately: futurity Adv
CLASS VI,SECTION V.,#1000.,Temple,verb,lateness Adv
CLASS VI,SECTION V.,#1000.,Temple,verb,ultimatum positiveness: certainty N
CLASS VI,SECTION V.,#1000.,Temple,verb,ultimatum: intention N
CLASS VI,SECTION V.,#1000.,Temple,verb,command N
CLASS VI,SECTION V.,#1000.,Temple,verb,conditions N
CLASS VI,SECTION V.,#1000.,Temple,verb,ultimo: the past Adv
CLASS VI,SECTION V.,#1000.,Temple,verb,ultimogeniture: possession N
CLASS VI,SECTION V.,#1000.,Temple,verb,ultracentrifuge: rotation N
CLASS VI,SECTION V.,#1000.,Temple,verb,ultramarine: blueness N
CLASS VI,SECTION V.,#1000.,Temple,verb,ultramontane: churchdom Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,extraneousness Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,distance Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,heterodoxy N
CLASS VI,SECTION V.,#1000.,Temple,verb,ultramontanism: heterodoxy N
CLASS VI,SECTION V.,#1000.,Temple,verb,churchdom N
CLASS VI,SECTION V.,#1000.,Temple,verb,ultramundane: distance Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,ultraviolet telescope: optical instruments N
CLASS VI,SECTION V.,#1000.,Temple,verb,ultraviolet: purple Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,ululation: ululation N
CLASS VI,SECTION V.,#1000.,Temple,verb,lamentation N
CLASS VI,SECTION V.,#1000.,Temple,verb,Ulysses: cunning N
CLASS VI,SECTION V.,#1000.,Temple,verb,umbilical: centrality Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,umbilicus: centrality N
CLASS VI,SECTION V.,#1000.,Temple,verb,umbra: darkness N
CLASS VI,SECTION V.,#1000.,Temple,verb,umbrage: shade N
CLASS VI,SECTION V.,#1000.,Temple,verb,hate N
CLASS VI,SECTION V.,#1000.,Temple,verb,resentment N
CLASS VI,SECTION V.,#1000.,Temple,verb,umbrageous: darkness Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,shade Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,umbrella: covering N
CLASS VI,SECTION V.,#1000.,Temple,verb,shade N
CLASS VI,SECTION V.,#1000.,Temple,verb,refuge N
CLASS VI,SECTION V.,#1000.,Temple,verb,umpire: judgment N
CLASS VI,SECTION V.,#1000.,Temple,verb,mediation N
CLASS VI,SECTION V.,#1000.,Temple,verb,judge N
CLASS VI,SECTION V.,#1000.,Temple,verb,una voce: assent Adv
CLASS VI,SECTION V.,#1000.,Temple,verb,unabashed: insolence Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,courage Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,vanity Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,unabated: greatness Adj
CLASS VI,SECTION V.,#1000.,Temple,verb,unable to say 'no': irresolution
CLASS VI,SECTION V.,#1000.,Temple,adjective,unable to show one's face: disrepute Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unable: impotence Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unacceptable: painfulness Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unaccommodating: discourtesy Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,sullenness 901a Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,painfulness Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,disagreement Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unaccompanied: unity Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unaccomplished: noncompletion Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unaccountable: unconformity Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unintelligibility Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,exemption 927a Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,illegality Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unaccustomed: desuetude Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unskillfulness Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unconformity Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unacknowledged: dissent Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,misnomer Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,ingratitude Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unacquaintance: ignorance N
CLASS VI,SECTION V.,#1000.,Temple,adjective,unacquainted: ignorance Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unacquired: exemption 777a Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unadmonished: danger Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unadorned: simplicity Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,plainness Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unadulterated: simpleness Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,truth Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unadventurous: caution Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unadvisable: inexpedience Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,badness Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unadvised: danger Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unskillfulness Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unaffected: insensibility Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,taste Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,simplicity Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,artlessness Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,elegance Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,truth Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,veracity Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unafflicted: content Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unaided: weakness Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unalarmed: courage Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unalienable: dueness Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unallayed: strength Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unallied: irrelation Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unallowable: wrong Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unallowed: undueness Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unalloyed happiness: pleasure N
CLASS VI,SECTION V.,#1000.,Temple,adjective,unalloyed truth: truth N
CLASS VI,SECTION V.,#1000.,Temple,adjective,unalloyed: simpleness Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,pleasure Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,truth Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unalluring: indifference Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unalterable: stability Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unaltered: identity Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,stability Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unamazed: expectance Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unambiguous: intelligibility Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unambitious: indifference Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,insensibility Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unamiable: malevolence Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unanimated: insensibility Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unanimity: assent N
CLASS VI,SECTION V.,#1000.,Temple,adjective,cooperation N
CLASS VI,SECTION V.,#1000.,Temple,adjective,concord N
CLASS VI,SECTION V.,#1000.,Temple,adjective,unanimous: assent Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unanimously: assent Adv
CLASS VI,SECTION V.,#1000.,Temple,adjective,unannexed: disjunction Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unanswerable: demonstration Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,illegality Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unanswered: demonstration Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unanticipated: inexpectation Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unappalled: courage Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unapparent: invisibility Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,latency
CLASS VI,SECTION V.,#1000.,Temple,adjective,implication Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unappeasable: violence Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unapplied: disuse Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unapprehended: ignorance Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unapprehensive: courage Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unapprised: ignorance Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unapprized: ignorance Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unapproachable: infinity Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,distance Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,indifference Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,greatness Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unapproached: superiority Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,distance Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unappropriated: relinquishment Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unapproved: disapprobation Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unapt: impotence Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unskillfulness Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,disagreement Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unarmed: impotence Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unarranged: disorder Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,nonpreparation Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,simplicity Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unascertained: uncertainty Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,ignorance Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unasked: deprecation Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,willingness Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unaspiring: modesty Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,indifference Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unassailable: safety Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unassailed: freedom Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unassembled: nonassemblage
CLASS VI,SECTION V.,#1000.,Temple,adjective,dispersion
CLASS VI,SECTION V.,#1000.,Temple,adjective,unassisted eye: vision N
CLASS VI,SECTION V.,#1000.,Temple,adjective,unassisted: weakness Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,hindrance Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unassociated: disjunction Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unassuming: modesty Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unatoned: impenitence Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unattached: disjunction Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unattackable: safety Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unattainable: impossibility Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unattained: failure Adj
CLASS VI,SECTION V.,#1000.,Temple,adjective,unattempted: avoidance Adj
